wave,variable,label,type,value_labels_sample,n_rows
Wave1,country,Country,haven_labelled,Japan = 1; Hong Kong = 2; Korea = 3,12217
Wave2,q2,How would you describe the change in the economic condition of our country over the last years?,haven_labelled,Much worse = 1; A little worse = 2; About the same = 3,19798
Wave2,q3,What do you think will be the state of our country's economic condition a few years from now?,haven_labelled,Much worse = 1; A little worse = 2; About the same = 3,19798
Wave2,q4,"As for your own family, how do you rate your economic situation today?",haven_labelled,Very bad = 1; Bad = 2; So so (not good nor bad) = 3,19798
Wave2,q5,How would you compare the current economic condition of your family with what it was a few years ago?,haven_labelled,Much worse now = 1; A little worse now = 2; About the same = 3,19798
Wave2,q6,What do you think the economic situation of your family will be a few years from now?,haven_labelled,Much worse = 1; A little worse = 2; About the same = 3,19798
Wave2,q7,Trust in Prime Minister or president,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q8,Trust in the Courts,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q9,Trust in the national government,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q10,Trust in Political parties,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q11,Trust in Parliament,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q12,Trust in Civil service,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q13,Trust in the military(or armed forces),haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q14,Trust in the police,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q15,Trust in local government,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q16,Trust in newspaper,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q17,Trust in television,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q18,Trust in the election commission(Singapore: International TV),haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q19,Trust in NGOs,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q20,Are you a member of any organization or formal groups?,haven_labelled,Yes = 1; No = 2; Can't choose = 8,19798
Wave2,fgnum,Number of formal group,haven_labelled,None = 0; One = 1; Two = 2,19798
Wave2,q20_1,First organization,haven_labelled,Political parties = 1; Residential & community associations = 2; Religious groups = 3,19798
Wave2,q20_2,Second organization,haven_labelled,Political parties = 1; Residential & community associations = 2; Religious groups = 3,19798
Wave2,q20_3,Third organization,haven_labelled,Political parties = 1; Residential & community associations = 2; Religious groups = 3,19798
Wave2,q23,"General speaking, would you say ""Most people can be trusted"" or ""that you must be very careful""?",haven_labelled,You must be very careful in dealing with people = 1; Most people can be trusted = 2; Do not understand the question = 7,19798
Wave2,q24,How much trust do you have in your relatives?,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q25,How much trust do you have in your neighbors?,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q26,How much trust do you have in other people you interact with?,haven_labelled,None at all = 1; Not Very Much Trust = 2; Quite a Lot of Trust = 3,19798
Wave2,q27,"On average, about how many people do you have contact with in a typical week day?",haven_labelled,Not applicable = 0; 0-4 people = 1; 5-9 people = 2,19798
Wave2,q28,How often are you asked to help influence important decisions in other people's favor?,haven_labelled,Never = 1; Seldom = 2; Occasionally = 3,19798
Wave2,q29,And are there people you could ask to help influence important decisions in your favor?,haven_labelled,"No, nobody = 1; Yes, a few = 2; Yes, some = 3",19798
Wave2,q30,"Do you agree or disagree with the following statement: By helping people in trouble today, someone else will help me when I am in trouble someday.",haven_labelled,Agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q31,Would you have a hard time conversing with your friends or co-workers about politics if you had differing opinions?,haven_labelled,Very hard = 1; A bit hard = 2; Not too hard = 3,19798
Wave2,q32,"Generally speaking, how safe is living in this city/town/village?",haven_labelled,Very safe = 1; Safe = 2; Unsafe = 3,19798
Wave2,q33,"Compared to the situation in this city/town/village a few years ago, do you feel more safe, less safe or the same as before?",haven_labelled,Not applicable = 0; More safe = 1; Less safe = 2,19798
Wave2,q34,"Have you been a victim of car, motorcycle or bicycle theft?",haven_labelled,Do not own any kind of vehicle = 0; No = 1; Yes = 2,19798
Wave2,q35,Have you been a victim of pick-pocketing/robbery of personal property?,haven_labelled,Not applicable = 0; No = 1; Yes = 2,19798
Wave2,q36,Have you been a victim of break-in at your home?,haven_labelled,Not applicable = 0; No = 1; Yes = 2,19798
Wave2,q37,Have you been a victim of physical violence?,haven_labelled,Not applicable = 0; No = 1; Yes = 2,19798
Wave2,q38,Have you voted in the last election?,haven_labelled,Not applicable = 0; No = 1; Yes = 2,19798
Wave2,q39,Which parties (or candidates for president if it was presidential race) did you vote for?,haven_labelled,Not applicable = 90; Secret = 94; No answer = 95,19798
Wave2,q39a,If the respondent voted for the winning camp or loosing camp?,haven_labelled,Not applicable = 0; Voted for the winning camp(governing party) = 1; Voted for the losing camp(opposition party) = 2,19798
Wave2,q40,Attend a campaign meeting or rally,haven_labelled,Not applicable = 0; No = 1; Yes = 2,19798
Wave2,q41,Try to persuade others to vote for a certain candidate or party,haven_labelled,Not applicable = 0; No = 1; Yes = 2,19798
Wave2,q42,Did you do anything else to help out or work for a party or candidate running in the election,haven_labelled,Not applicable = 0; No = 1; Yes = 2,19798
Wave2,q43,"On the whole, how would you rate the freeness and fairness of the last national election?",haven_labelled,"Not applicable = 0; Completely free and fair = 1; Free and fair, but with minor problems = 2",19798
Wave2,q44,How easy is it to obtain: An identity document,haven_labelled,Not applicable = 0; Very Difficult = 1; Difficult = 2,19798
Wave2,q45,How easy is it to obtain: A place in public primary school for a child,haven_labelled,Not applicable = 0; Very Difficult = 1; Difficult = 2,19798
Wave2,q46,How easy is it to obtain: Medical treatment at a nearby clinic,haven_labelled,Not applicable = 0; Very Difficult = 1; Difficult = 2,19798
Wave2,q47,How easy is it to obtain: Help from the police when you need it,haven_labelled,Not applicable = 0; Very Difficult = 1; Difficult = 2,19798
Wave2,q48,How would you describe the present political situation in our country,haven_labelled,Very good = 1; Good = 2; Average = 3,19798
Wave2,q49,How interested would you say you are in politics,haven_labelled,Not at all interested = 1; Not very interested = 2; Somewhat interested = 3,19798
Wave2,q50,How often do you follow news about politics and government,haven_labelled,Practically never = 1; Not even once a week = 2; Once or twice a week = 3,19798
Wave2,q51_1,Main source of information. Question 51.01 Television,haven_labelled,Not applicable = 0; Yes = 1; No = 2,19798
Wave2,q51_2,Question 51.02 Newspaper,haven_labelled,Not applicable = 0; Yes = 1; No = 2,19798
Wave2,q51_3,Question 51.03 Radio,haven_labelled,Not applicable = 0; Yes = 1; No = 2,19798
Wave2,q51_4,Question 51.04 Internet,haven_labelled,Not applicable = 0; Yes = 1; No = 2,19798
Wave2,q51_5,Question 51.05 Cell phone short message (SMS),haven_labelled,Not applicable = 0; Yes = 1; No = 2,19798
Wave2,q51_6,Question 51.06 Personal contact,haven_labelled,Not applicable = 0; Yes = 1; No = 2,19798
Wave2,q51_7,Question 51.07 Other,haven_labelled,Not applicable = 0; Yes = 1; No = 2,19798
Wave2,q51_8,Magazine,haven_labelled,Not applicable = 0; Yes = 1; No = 2,19798
Wave2,q51a,From Q51 Which is most important,haven_labelled,Television = 1; Newspaper = 2; Radio = 3,19798
Wave2,q52,"When you get together with your family members or friends, how often do you discuss political matters?",haven_labelled,Frequently = 1; Occasionally = 2; Never = 3,19798
Wave2,q53,How much impact do you feel government politics have on your daily life?,haven_labelled,No impact at all = 1; A little impact = 2; Quite some impact = 3,19798
Wave2,q54,"Among the political parties listed here, which party if any do you feel closest to?",haven_labelled,Cannot choose = 95; Decline to answer = 96; Do not know = 97,19798
Wave2,q55,How close do you feel to the party(answer in Q54)?,haven_labelled,Not applicable = 0; Just a little close = 1; Somewhat close = 2,19798
Wave2,q56,"Even if parents' demands are unreasonable, children still should do what they ask",haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q57,"Being a student, one should not question the authority of their teacher",haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q58,"When one has conflict with a neighbor, the best way to deal with it is to accommodate the other person",haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q59,A person should not insist on his own opinion if his co-workers disagree with him,haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q60,"For the sake of the family, the individual should put his personal interests second",haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q61,Sometimes one has to follow one's own beliefs regardless of what other people think,haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q62,"When dealing with others, securing one's immediate interests should be more important than developing a long-term",haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q63,Open quarrels (criticisms) among politicians are harmful to society,haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q64,The relationship between the government and the people should be like that between parents and children,haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q65,People should always support the decisions of their government even if they disagree with them,haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q66,How often do you use the internet?,haven_labelled,Not aware of Internet = 0; Almost daily = 1; At least once a week = 2,19798
Wave2,q67,How closely do you follow major events in foreign countries/the world?,haven_labelled,Very closely = 1; Somewhat closely = 2; Not too closely = 3,19798
Wave2,q68,"Have you traveled abroad before? If you have, how often do you travel abroad?",haven_labelled,A few times a year = 1; Almost once a year = 2; Just a few times in my whole life = 3,19798
Wave2,q69,How often do you have personal contact with foreigners?,haven_labelled,Almost daily = 1; At least once a week = 2; At least once a month = 3,19798
Wave2,q70,We should give up gains in the present for the possibility of larger gains in the future,haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q71,Conflict among political groups is not a bad thing for our country,haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q72,"If a government policy serves the interests of the majority of people, I should support it",haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q73,The best way to deal with complicated political issues should be to leave them to the future,haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q74,Political reform should be introduced little-by-little instead of all-at-once,haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q75,Cruel criminals should be punished immediately without regard to time-consuming legal processes,haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q76,"For the sake of the national community/society, the individual should be prepared to sacrifice",haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q77,The most important thing for political leaders is to accomplish their goals even if they have to ignore the established procedure,haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q78,"If possible, I don't want to get involved in political matters",haven_labelled,Strongly agree = 1; Somewhat agree = 2; Somewhat disagree = 3,19798
Wave2,q79,Contacted government (administrative) official,haven_labelled,Once = 1; More than once = 2; Never = 3,19798
Wave2,q80,Contacted officials at higher level,haven_labelled,Once = 1; More than once = 2; Never = 3,19798
Wave2,q81,Contacted elected officials or legislative representatives at any level,haven_labelled,Once = 1; More than once = 2; Never = 3,19798
Wave2,q82,Contacted officials of political parties or other political organizations,haven_labelled,Once = 1; More than once = 2; Never = 3,19798
Wave2,q83,Contacted representative of non-government/civil society organizations,haven_labelled,Once = 1; More than once = 2; Never = 3,19798
Wave2,q84,Contacted traditional leaders/community leaders (IN: Mass media; TW/HK: Acquaintances in the government),haven_labelled,Once = 1; More than once = 2; Never = 3,19798
